1303978088	13627596
1304064488	13673505
1304150888	13717346
1304237288	13760884
1304323688	13799217
1304410088	13845726
1304496488	13891977
1304582888	13936229
1304669288	13980925
1304755688	14022547
1304842088	14066094
1304928488	14102945
1305014888	14152228
1305101288	14201272
1305187688	14251038
1305274088	14296559
1305360488	14343275
1305446888	14392132
1305533288	14434711
1305619688	14485912
1305706088	14534614
1305792488	14584130
1305878888	14631783
1305965288	14675396
1306051688	14720586
1306138088	14763312
1306224488	14814599
1306310888	14864266
1306397288	14912707
1306483688	14959329
1306570088	15004151
1306656488	15049167
1306742888	15091748
1306829288	15142997
1306915688	15191678
1307002088	15242282
1307088488	15290013
1307174888	15334556
1307261288	15382423
1307347688	15423920
1307434088	15473691
1307520488	15524579
1307606888	15575539
1307693288	15624133
1307779688	15669628
1307866088	15717277
1307952488	15759462
1308038888	15811479
1308125288	15861551
1308211688	15911438
1308298088	15966028
1308384488	16012156
1308470888	16059145
1308557288	16100757
1308643688	16143573
1308730088	16196128
1308816488	16245643
1308902888	13756089
1308989288	13801930
1309075688	13848912
1309162088	11228529
1309248488	11281215
1309334888	11330834
1309421288	11379163
1309507688	11426779
1309594088	11470172
1309680488	11517634
1309766888	11558116
1309853288	11607389
1309939688	11658432
1310026088	11710165
1310112488	11758929
1310198888	11805916
1310285288	11852113
1310371688	11895161
1310458088	11946744
1310544488	11998719
1310630888	12051299
1310717288	12102993
1310803688	12149927
1310890088	12198392
1310976488	12242485
1311062888	12296465
1311149288	12347077
1311235688	12398334
1311322088	12448126
1311408488	12493637
1311494888	12541582
1311581288	12585682
1311667688	12637529
1311754088	12688333
1311840488	12738168
1311926888	12790097
1312013288	12840901
1312099688	12888124
1312186088	12928825
1312272488	12979774
1312358888	13031728
1312445288	13082845
1312531688	13130859
1312618088	13178398
1312704488	13228190
1312790888	13273147
1312877288	13328856
1312963688	13381493
1313050088	13433946
1313136488	13490349
1313222888	13540037
1313309288	13593383
1313395688	13637304
1313482088	13694322
1313568488	13750011
1313654888	13806531
1313741288	13859979
1313827688	13911086
1313914088	13963145
1314000488	14006693
1314086888	14069797
1314173288	14125258
1314259688	14178734
1314346088	14233165
1314432488	14285451
1314518888	14337765
1314605288	14383074
1314691688	14437434
1314778088	14492815
1314864488	14546187
1314950888	14601172
1315037288	14654765
1315123688	14708068
1315210088	14755610
1315296488	14811259
1315382888	14866768
1315469288	14921340
1315555688	14973605
1315642088	15024654
1315728488	15077005
1315814888	15133118
1315901288	15193742
1315987688	15243953
1316074088	15297143
1316160488	15332448
1316246888	15397955
1316333288	15452940
1316419688	15491654
1316506088	15552107
1316592488	15611578
1316678888	15671404
1316765288	15729273
1316851688	15784824
1316938088	15842098
1317024488	15891366
1317110888	15953241
1317197288	16014923
1317283688	16076022
1317370088	16135270
1317456488	16188797
1317542888	16245160
1317629288	16296096
1317715688	16357195
1317802088	16418453
1317888488	16477928
1317974888	16536889
1318061288	16592518
1318147688	16651152
1318234088	16703933
1318320488	16765400
1318406888	16826901
1318493288	16890017
1318579688	16951911
1318666088	17008897
1318752488	17067897
1318838888	17121484
1318925288	17183716
1319011688	17247355
1319098088	17312938
1319184488	17373058
1319270888	17429357
1319357288	17496554
1319443688	17553424
1319530088	17620959
1319616488	17667299
1319702888	17731054
1319789288	17793300
1319875688	17852778
1319962088	17914363
1320048488	17970209
1320134888	18026741
1320221288	18091467
1320307688	18157164
1320394088	18219814
1320480488	18277364
1320566888	18339420
1320653288	18391596
1320739688	18456046
1320826088	18520165
1320912488	18584280
1320998888	18645262
1321085288	18705797
1321171688	18768160
1321258088	18823074
1321344488	18890008
1321430888	18957460
1321517288	19021145
1321603688	19081463
1321690088	19139198
1321776488	19200204
1321862888	19257373
1321949288	19321002
1322035688	19386979
1322122088	19447718
1322208488	19508042
1322294888	19569034
1322381288	19631466
1322467688	19686070
1322554088	19752271
1322640488	19818836
1322726888	19880679
1322813288	19941236
1322899688	19998042
1322986088	20057409
1323072488	20111154
1323158888	20176875
1323245288	20233979
1323331688	20296415
1323418088	20356472
1323504488	20414918
1323590888	20477712
1323677288	20529685
